id,title,original_title,original_language,status,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,production_countries,overview,poster_path,adult,release_year,release_month,release_quarter,release_day_of_week,budget_original,revenue_original,profit,roi,profit_margin,is_profitable,budget_million,revenue_million,profit_million,budget_category,main_genre,main_country,decade,season
33851,A Prayer for the Dying,A Prayer for the Dying,en,Released,1987-09-11,15179999.999999998,3624698.11,107,5.753,75,7.055,"Crime, Drama, Action, Thriller",United Kingdom,"Jack Higgins' straightforward thriller about a guilt-ridden IRA bomber forced into ""one last job""",/2WyzgwWhVx1PjgZCvibQ3HO23p.jpg,False,1987.0,9.0,3.0,4.0,6000000,1432687,-11555301.889999999,-0.7612188333333333,-318.79349781215296,0,15.179999999999998,3.6246981099999998,-11.555301889999999,Moyen (10-50M),Crime,GB,1980.0,Automne
814776,Bottoms,Bottoms,en,Released,2023-08-25,9831000.0,10092000.0,92,7.127,75,100.876,Comedy,United States of America,Unpopular best friends PJ and Josie start a high school self-defense club to meet girls and lose their virginity. They soon find themselves in over their heads when the most popular students start beating each other up in the name of self-defense.,/jeyTQrNEpyE1LZIgVlswYh3sc34.jpg,False,2023.0,8.0,3.0,4.0,11300000,11600000,261000.0,0.02654867256637168,2.586206896551724,1,9.831,10.092,0.261,Petit (<10M),Comedy,US,2020.0,Été
42966,Once Upon a Time in Mumbaai,Once Upon a Time in Mumbaai,hi,Released,2010-07-30,23940000.0,10458000.0,132,6.574,74,6.204,"Drama, Thriller, Crime",India,"A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.",/qkPmQx9GMuwTDEuIUMoeN6DEqVA.jpg,False,2010.0,7.0,3.0,4.0,19000000,8300000,-13482000.0,-0.5631578947368421,-128.91566265060243,0,23.94,10.458,-13.482,Moyen (10-50M),Drama,IN,2010.0,Été
27046,The Irony of Fate. The Sequel,Ирония судьбы. Продолжение,ru,Released,2007-12-21,6650000.0,73994599.21000001,125,4.838,74,5.597,"Comedy, Romance",Russia,"Zhenya and Nadya go their separate ways. Nadya stuck with her bureaucrat boyfriend, married him and had a daughter, also called Nadya. Zhenya married and had a son, Konstantin. Both later divorced.  More than 30 years later, Konstantin ends up drunk in the flat where the younger Nadya finds him. He is there as part of a convoluted ruse by his father's friends to get Zhenya back into the arms of the woman with whom he shared a magical night. The waylaid son is the bait to get Zhenya back to Leningrad, now called St. Petersburg. One romance is rekindled and another between the son and daughter is struck up.",/yzjLu5rTsIVHYmvMciUjmT3lJBc.jpg,False,2007.0,12.0,4.0,4.0,5000000,55635037,67344599.21000001,10.127007400000002,91.01285759907017,1,6.65,73.99459921,67.34459921000001,Petit (<10M),Comedy,RU,2000.0,Hiver
391995,Hillary's America: The Secret History of the Democratic Party,Hillary's America: The Secret History of the Democratic Party,en,Released,2016-07-15,5699999.999999999,14819999.999999998,107,5.459,74,5.565,"History, Documentary",United States of America,"In Hillary's America, bestselling author and influential filmmaker Dinesh D’Souza reveals the sordid truth about Hillary Clinton and the secret history of the Democratic Party. This important and controversial film releases at a critical time leading up to the 2016 Presidential campaign and challenges the state of American politics.",/wtoAwIm5mZb2MDPBfeOxhjRSXq9.jpg,False,2016.0,7.0,3.0,4.0,5000000,13000000,9120000.0,1.6000000000000003,61.53846153846154,1,5.699999999999999,14.819999999999999,9.12,Petit (<10M),History,US,2010.0,Été
15387,Pelíšky,Pelíšky,cs,Released,1999-04-08,976877.46,3251421.42,115,8.068,74,4.848,"Comedy, Drama",Czech Republic,"Two families, Sebkovi and Krausovi, are celebrating Christmas, but not everyone is in a good mood. The teenage kids think that their fathers are totally stupid, and the fathers are sure that their children are nothing more than rebels, hating anything they say.",/pcmeM8epUgYWlxSxkzQEzp7PJ4N.jpg,False,1999.0,4.0,2.0,3.0,578034,1923918,2274543.96,2.3283820674908395,69.95537231836283,1,0.97687746,3.25142142,2.27454396,Petit (<10M),Comedy,Czech Republic,1990.0,Printemps
133463,Redd Inc.,Redd Inc.,en,Released,2012-11-03,595000.0,1190000.0,93,5.541,74,4.789,"Thriller, Horror, Comedy",Australia,"Six captive office workers are literally chained to their desks by a demented, escaped serial killer; former regional manager Thomas Reddmann. He assigns his 'human resources' the impossible task of proving his innocence or suffering gruesome consequences.",/nVjAiAPkGbWlA1JE16MKkFw6tjs.jpg,False,2012.0,11.0,4.0,5.0,500000,1000000,595000.0,1.0,50.0,1,0.595,1.19,0.595,Petit (<10M),Thriller,AU,2010.0,Automne
442405,The Ghazi Attack,ఘాజీ,te,Released,2017-02-17,2109000.0,4773000.0,126,7.0,74,9.683,"Action, War, Thriller, History",India,India’s first underwater war film tries to decode the mystery behind the sinking of Pakistani submarine PNS Ghazi during the Indo-Pak war of 1971.,/i7lITQa1v7dZZgLIdE8vZRnPhOC.jpg,False,2017.0,2.0,1.0,4.0,1900000,4300000,2664000.0,1.263157894736842,55.81395348837209,1,2.109,4.773,2.664,Petit (<10M),Action,IN,2010.0,Hiver
32834,MVP: Most Valuable Primate,MVP: Most Valuable Primate,en,Released,2000-08-11,6.52,1.63,85,4.818,74,7.018,"Comedy, Family","Canada, United States of America","Jack is a three-year-old chimpanzee who has been the subject of a long-term experiment by Dr. Kendall, a researcher who been teaching Jack to communicate through sign language. Jack scrambles onto the ice in the midst of practice for Steven's junior league hockey team, and he and his teammates discover the monkey has a natural talent for the game.",/pRCciMvFOABm41eat8EKYa0BYIL.jpg,False,2000.0,8.0,3.0,4.0,4,1,-4.89,-0.75,-300.0,0,6.519999999999999e-06,1.6299999999999999e-06,-4.89e-06,Petit (<10M),Comedy,CA,2000.0,Été
858015,Dashcam,Dashcam,en,Released,2022-06-03,93000.0,54085.08,80,5.014,74,5.944,"Horror, Thriller","United Kingdom, United States of America","At the start of the pandemic, an indulgent and self-deluded livestreaming improv musician abandons L.A. for London, steals her ex-bandmate's car, and makes the fateful decision to give a ride to an elderly woman who is not what she seems.",/ex7AuAClgyMn3WqZ3nN9L3VksMM.jpg,False,2022.0,6.0,2.0,4.0,100000,58156,-38914.92,-0.41844,-71.9513033908797,0,0.093,0.05408508,-0.03891492,Petit (<10M),Horror,GB,2020.0,Été
36677,Solarbabies,Solarbabies,en,Released,1986-11-26,65500000.0,4137661.2,94,5.284,74,7.324,Science Fiction,United States of America,"In a future in which most water has disappeared from the Earth, we find a group of children, mostly teenagers, who are living at an orphanage, run by the despotic rulers of the new Earth. The group in question plays a hockey based game on roller skates and is quite good. It has given them a unity that transcends the attempts to bring them to heel by the government. Finding an orb of special power, they find it has unusual effects on them. They escape from the orphanage (on skates) and try to cross the wasteland looking for a place they can live free as the storm-troopers search for them and the orb.",/vKNdxHrWTmG80WXdmLWM6YddZvP.jpg,False,1986.0,11.0,4.0,2.0,25000000,1579260,-61362338.8,-0.9368295999999999,-1483.019895394045,0,65.5,4.1376612,-61.362338799999996,Gros (50-100M),Science Fiction,US,1980.0,Automne
5896,Bolero,Bolero,en,Released,1984-08-31,19320000.0,24605071.56,105,3.412,74,13.633,"Drama, Romance",United States of America,Follows the tale of a young woman’s sexual awakening and subsequent journey around the world in pursuit of her ideal lover. Encounters include an Arabian sheik and a Spanish bullfighter. Her friend and butler accompany her and help to arrange her couplings.,/pQNjzG51FB9ngy8pi2HVELeFEkS.jpg,False,1984.0,8.0,3.0,4.0,7000000,8914881,5285071.559999999,0.2735544285714285,21.47960247590517,1,19.32,24.60507156,5.285071559999999,Moyen (10-50M),Drama,US,1980.0,Été
28121,A Thin Line Between Love and Hate,A Thin Line Between Love and Hate,en,Released,1996-04-04,14400000.0,62542996.2,108,5.716,74,9.69,"Comedy, Thriller, Crime, Romance",United States of America,"Nightclub manager Darnell Wright is a perpetual playboy who is almost as devoted to his job as he is to the pursuit of beautiful women. After he sets his sights on the ultra-classy Brandi Web, he launches an all-out assault to win her heart. Ultimately, charm, lust and passion prevail, but Darnell learns the hard way that when you play, you pay. Brandi is much harder to get rid of than she was to get--especially when she realizes that she has a rival vying for Darnell's affection. When he finally decides to call it quits, Brandi becomes an obsessed femme fatale stalking the new love of her life.",/wo9AGi5LlFXZUj8MDPq3eKCUMpd.jpg,False,1996.0,4.0,2.0,3.0,8000000,34746109,48142996.2,3.343263625,76.97583922274578,1,14.4,62.542996200000005,48.142996200000006,Moyen (10-50M),Comedy,US,1990.0,Printemps
16283,Saawariya,सावरिया,hi,Released,2007-11-09,16625000.0,46217500.0,142,5.601,74,9.047,"Drama, Music, Romance",India,"Two souls arrive in a small town, one on vacation, the other to meet a lover. They spend the most magical dream-like days of their lives in that town... with each other.",/k5JRtA6Np3n0nTr11QK6Pt9gm4r.jpg,False,2007.0,11.0,4.0,4.0,12500000,34750000,29592500.0,1.78,64.02877697841727,1,16.625,46.2175,29.5925,Moyen (10-50M),Drama,IN,2000.0,Automne
43754,The Killing Jar,The Killing Jar,en,Released,2010-02-14,504.0,2.52,92,5.4,74,8.425,"Drama, Thriller, Mystery",United States of America,"A stranger armed with a shotgun takes seven patrons hostage in a remote roadside diner. But as the body count increases, the desperate survivors discover that one of the hostages may be even more dangerous than their captor.",/oLVr18muLwkSyrq4YL2M9WG6tHu.jpg,False,2010.0,2.0,1.0,6.0,400,2,-501.48,-0.995,-19900.0,0,0.000504,2.52e-06,-0.00050148,Petit (<10M),Drama,US,2010.0,Hiver
39895,From a Whisper to a Scream,From a Whisper to a Scream,en,Released,1987-09-25,2783000.0,3541999.9999999995,99,5.777,74,5.311,"Comedy, Horror",United States of America,"The uncle of an executed murderess relates four stories of his hometown, Oldfield, to a reporter. In the first, an elderly man pursues a romance with a younger woman, even to the grave and beyond. In the second, a wounded man on the run from creditors is rescued by a backwoods hermit who holds the secret to eternal life. In the third, a glass-eating carny pays the ultimate price for looking for love on the outside. And in the fourth, a group of Civil War soldiers are held captive by a household of orphans with strange intentions for them.",/h2UzUndAmuqJsluhCK7vZuVjyhu.jpg,False,1987.0,9.0,3.0,4.0,1100000,1400000,758999.9999999995,0.27272727272727254,21.42857142857142,1,2.783,3.5419999999999994,0.7589999999999996,Petit (<10M),Comedy,US,1980.0,Automne
284279,Burnout,Børning,no,Released,2014-08-13,28749999.999999996,6917818.1,93,6.5,74,8.007,"Action, Comedy",Norway,"For all who remember Cannonball Run. Here is a modern twist on the subject. The longest, wildest and funniest car race, ever. From Oslo to the North Cape. The only rule is getting there first!",/mTWTuHPM52TO1gyGGfHb3thJeWj.jpg,False,2014.0,8.0,3.0,2.0,25000000,6015494,-21832181.9,-0.75938024,-315.59346580679824,0,28.749999999999996,6.9178181,-21.8321819,Moyen (10-50M),Action,Norway,2010.0,Été
12273,Singh Is Kinng,Singh Is Kinng,hi,Released,2008-08-08,17920000.0,32000000.0,135,5.596,74,7.039,"Action, Comedy",India,"A comic caper about Happy Singh, a Punjabi villager who goes through a series of misadventures and eventually becomes the King of the Australian underworld.",/kYWDpDhKDuGzz3dmxkBiI4LelYN.jpg,False,2008.0,8.0,3.0,4.0,14000000,25000000,14080000.0,0.7857142857142857,44.0,1,17.92,32.0,14.08,Moyen (10-50M),Action,IN,2000.0,Été
7988,The Island,The Island,en,Released,1980-06-13,75460000.0,53851000.0,114,5.182,74,7.328,"Thriller, Horror, Mystery",United States of America,"David Nau leads a band of modern day pirates who raid yachts and sail boats of people on vacation in the Caribbean. When reporter Blair Maynard and his son arrive to investigate the mystery of the disappearing boats, Nau and his band of raiders decide to induct them into their tribe.",/1sRdwKeWAfXEThF8v3Oz9qMUhIM.jpg,False,1980.0,6.0,2.0,4.0,22000000,15700000,-21609000.0,-0.2863636363636364,-40.12738853503185,0,75.46,53.851,-21.609,Gros (50-100M),Thriller,US,1980.0,Été
38560,Sunset,Sunset,en,Released,1988-04-29,38880000.0,11164518.360000001,107,5.7,73,8.173,"Crime, Mystery, Thriller, Western","Italy, United States of America",Tom Mix and Wyatt Earp team up to solve a murder at the Academy Awards in 1929 Hollywood.,/hQZtPZwcVMBNoT8hrNpOFNIPQv0.jpg,False,1988.0,4.0,2.0,4.0,16000000,4594452,-27715481.64,-0.71284675,-248.2461020378491,0,38.88,11.16451836,-27.71548164,Moyen (10-50M),Crime,IT,1980.0,Printemps
454292,Saaho,సాహో,te,Released,2019-08-29,54570000.0,58850000.0,171,6.041,73,7.418,"Action, Thriller",India,"A battle for power ensues as warring gangters thrive to gain possession of a ""black box"" that can make them richer than they already are, and an undercover cop intervenes with the help of his sharp intellect and an instinct to kill.",/7IpAJQIdiF0Kx6dHJ8k4NyyT2Kt.jpg,False,2019.0,8.0,3.0,3.0,51000000,55000000,4280000.0,0.0784313725490196,7.2727272727272725,1,54.57,58.85,4.28,Gros (50-100M),Action,IN,2010.0,Été
190754,On the Job,On the Job,tl,Released,2013-08-28,1231721.01,545322.96,119,6.514,73,6.659,"Action, Crime, Thriller",Philippines,"On The Job is about the ambitions and passions of four men trying to make a living, for themselves and their families. It shows the parallels between two prison inmates who are contract killers, and the two agents of the law investigating the murders. As they get caught in a web of machination of corrupt government officials, their jobs lead them on a head-on collision against each other with their loved ones as collateral damage.",/17JcCApXoa9QJDbSriVlWKbxLzI.jpg,False,2013.0,8.0,3.0,2.0,1052753,466088,-686398.05,-0.5572674691974281,-125.87000738058052,0,1.23172101,0.5453229599999999,-0.6863980500000001,Petit (<10M),Action,Philippines,2010.0,Été
19664,The Sea Wolves,The Sea Wolves,en,Released,1980-07-03,41160000.0,755220.8300000001,120,5.842,73,12.533,"War, Action, Thriller",United States of America,"A German spy is passing on information about the location of Allied ships in the neutral harbor of Goa, India, with catastrophic results. Unable to undertake a full military operation in the Portuguese stronghold, English intelligence brings out of retirement a crew of geriatric ex-soldiers, veterans from World War I, using their age as cover. These old soldiers are asked to take to the seas and pull off an unlikely undercover mission.",/kb1YjjKpCrqqsmJDXnlbieJ3wC6.jpg,False,1980.0,7.0,3.0,3.0,12000000,220181,-40404779.17,-0.9816515833333334,-5350.061540278225,0,41.16,0.7552208300000001,-40.404779170000005,Moyen (10-50M),War,US,1980.0,Été
15864,Bachna Ae Haseeno,बचना ऐ हसीनो,hi,Released,2008-08-15,3072000.0,12288000.0,153,6.081,73,7.656,"Drama, Comedy, Romance",India,"Raj is a heartbreaker. His love stories with Mahi, Radhika and Gayatri finally teach him about love and life in their own sweet, sexy and sassy way.",/HqUJdDNYJx4UTdMTz7Ezu1bQwA.jpg,False,2008.0,8.0,3.0,4.0,2400000,9600000,9216000.0,3.0,75.0,1,3.072,12.288,9.216,Petit (<10M),Drama,IN,2000.0,Été
14226,Riding Alone for Thousands of Miles,千里走单骑,zh,Released,2005-12-22,10650000.0,5328301.5,109,7.2,73,10.357,"Drama, Family","China, Hong Kong, Japan, United States of America","Takada, a Japanese fisherman has been estranged from his son for many years, but when the son is diagnosed with terminal cancer his daughter-in-law, Rie, summons him to the hospital. Through a series of obstacles and relationships, he is brought unexpectedly closer to both an understanding of himself and of his son.",/zfHhTcEg4eEbqI2TqRVq6K8WBPx.jpg,False,2005.0,12.0,4.0,3.0,7500000,3752325,-5321698.5,-0.49969,-99.87607683236394,0,10.65,5.3283015,-5.3216985,Moyen (10-50M),Drama,CN,2000.0,Hiver
50035,Lovely & Amazing,Lovely & Amazing,en,Released,2001-08-31,395000.0,6615350.98,91,6.082,73,4.42,"Comedy, Drama, Romance",United States of America,"An intimate family portrait of four hapless but resilient women and the bittersweet lessons they learn in keeping up with the hectic demands of their individual neuroses. Each of the women seeks redemption in her own haphazard way, but whatever salvation they find is illusory and short-lived.",/4HZ7Y7N4KHapO5ylOY8BePQYC5X.jpg,False,2001.0,8.0,3.0,4.0,250000,4186931,6220350.98,15.747724000000002,94.02903940857874,1,0.395,6.6153509800000005,6.22035098,Petit (<10M),Comedy,US,2000.0,Été
79982,Yes Boss,हां बॉस,hi,Released,1997-07-18,4752000.0,21120000.0,165,6.132,72,5.412,"Comedy, Drama, Romance",India,"Rahul Joshi wants to be a successful businessman so he works hard for his boss Siddharth. One day Rahul meets Seema, an up and coming model, and he feels like he's finally met his match. Will Seema fall for Rahul?",/ayp76lRwyp5izlZVnxcZscgHofH.jpg,False,1997.0,7.0,3.0,4.0,2700000,12000000,16368000.0,3.4444444444444446,77.5,1,4.752,21.12,16.368,Petit (<10M),Comedy,IN,1990.0,Été
26142,The Doctor,The Doctor,en,Released,1991-07-24,25200000.0,80053900.5,122,6.375,72,11.148,Drama,United States of America,"Jack McKee is a doctor with it all: he's successful, he's rich, and he has no problems.... until he is diagnosed with throat cancer. Now that he has seen medicine, hospitals, and doctors from a patient's perspective, he realises that there is more to being a doctor than surgery and prescriptions.",/rExMpi701EIvEGu49FlOS8I0Kag.jpg,False,1991.0,7.0,3.0,2.0,12000000,38120905,54853900.5,2.1767420833333335,68.52120903215703,1,25.2,80.0539005,54.8539005,Moyen (10-50M),Drama,US,1990.0,Été
31932,City of Ghosts,City of Ghosts,en,Released,2002-09-10,27125000.0,1979639.85,116,5.813,72,6.688,Thriller,United States of America,A con man  who is on the run from law enforcement in the U.S. travels to Cambodia to collect his share in an insurance scam but discovers more than he bargained for.,/1nZbFdgEjJELfbZeXWLjXx5evHa.jpg,False,2002.0,9.0,3.0,1.0,17500000,1277187,-25145360.15,-0.9270178857142857,-1270.198725793482,0,27.125,1.97963985,-25.14536015,Moyen (10-50M),Thriller,US,2000.0,Automne
779029,The Battle at Lake Changjin,长津湖,zh,Released,2021-09-30,202000000.0,911566344.35,178,5.9,72,10.022,"Drama, War","China, Hong Kong","Korean War, winter 1950. In the frozen and snowy area of Changjin Lake, a bloody battle is about to begin between the elite troops of the United States and China.",/iXvAlIo4DPLBiraC2KLu4977Wo2.jpg,False,2021.0,9.0,3.0,3.0,200000000,902540935,709566344.35,3.512704675,77.84034028329143,1,202.0,911.56634435,709.56634435,Blockbuster (>100M),Drama,CN,2020.0,Automne
1435,Tarnation,Tarnation,en,Released,2003-10-19,329.18,1754641.14,91,6.861,72,4.942,"Documentary, Drama",United States of America,"Filmmaker Jonathan Caouette's documentary on growing up with his schizophrenic mother -- a mixture of snapshots, Super-8, answering machine messages, video diaries, early short films, and more -- culled from 19 years of his life.",/7zeQapdvD8poOizcaHwzmPxN9Km.jpg,False,2003.0,10.0,4.0,6.0,218,1162014,1754311.96,5329.339449541284,99.98123946871551,1,0.00032918,1.75464114,1.75431196,Petit (<10M),Documentary,US,2000.0,Automne
18164,12 and Holding,12 and Holding,en,Released,2006-03-31,548000.0,430203.29000000004,90,6.8,72,8.71,Drama,United States of America,"Three pre-adolescents with virginal and eager-of-signals naivety, hit headlong against monstrous and inhospitable loneliness, in the incandescent fire among the ashes of their own inocence.",/jOs1N3B7w5ASq80hvTu1m9DiPmE.jpg,False,2006.0,3.0,1.0,4.0,400000,314017,-117796.70999999996,-0.21495749999999994,-27.381638573707782,0,0.548,0.43020329,-0.11779670999999996,Petit (<10M),Drama,US,2000.0,Printemps
61178,Nadine,Nadine,en,Released,1987-08-07,30359999.999999996,14344672.43,83,5.396,72,8.747,"Action, Comedy, Romance",United States of America,"Hairdresser Nadine Hightower wants to retrieve the risqué photos she once posed for, but when she visits the photographer at his office, he's murdered by an intruder. Nadine talks her estranged husband, Vernon, into going along when she returns to the office, where they stumble across plans for a less than legal construction project. But when Vernon tries to turn the documents into a cash windfall, he and Nadine are pursued by goons with guns.",/mim8TLLXmD3ui03f9jVmOXGACv8.jpg,False,1987.0,8.0,3.0,4.0,12000000,5669831,-16015327.569999997,-0.5275140833333333,-111.64651997563946,0,30.359999999999996,14.34467243,-16.015327569999997,Moyen (10-50M),Action,US,1980.0,Été
238811,No Man's Land,无人区,zh,Released,2013-12-03,2714400.0,48914190.0,118,6.792,72,7.847,"Drama, Crime, Thriller",China,"Pan Xiao, a young lawyer, goes to a rural small village settled in the western desert lands of China to handle the case of a falcon poacher who has ran over a policeman. Pan wins the case through sophisticated reasoning and forces the poacher to give him his car as a reward. Then, he just drives back home, but the return will not be an easy one.",/k2Lbohi5cLDaYWgYgKME8HQDR1m.jpg,False,2013.0,12.0,4.0,1.0,2320000,41807000,46199790.0,17.020258620689656,94.45069007582462,1,2.7144,48.91419,46.19979,Petit (<10M),Drama,CN,2010.0,Hiver
733982,It's me against you - The mystery of the spellbound school,Me contro Te: Il film - Il mistero della scuola incantata,it,Released,2021-08-18,4221800.0,5662878.1,63,8.5,72,4.389,"Family, Fantasy",Italy,"A beautiful school is about to reopen after many years and Luì and Sofì (Me against You) are the special guests of the inauguration party, their friend Pongo awaits them there. The school, however, could hide a mystery and, once again, the Me against You will have to face the evil Mr. S with courage and try to sabotage his evil plans in the name of friendship. In the school, for the first time, Luì and Sofì could learn an important secret about their past. A new “magical” adventure in the cinema for Luì and Sofì, in a world of magic, with lots of surprises and fun for their little fans and all families.",/n8BFAJf3RRVoiT1UUFTJOoQuXiY.jpg,False,2021.0,8.0,3.0,2.0,4180000,5606810,1441078.0999999996,0.3413421052631578,25.447803653057615,1,4.2218,5.6628780999999995,1.4410780999999997,Petit (<10M),Family,IT,2020.0,Été
12128,Night of the Living Dorks,Die Nacht der lebenden Loser,de,Released,2004-11-03,6482700.0,3098555.67,90,5.59,72,5.581,"Horror, Comedy",Germany,"Three not-so-cool school friends decide to try a old voodoo ritual. Later, they die in a car accident, but live on as zombies. But being a zombie has advantages, too...",/g3QMMjjCQ69nxI4hWtK6okXU9pG.jpg,False,2004.0,11.0,4.0,2.0,4410000,2107861,-3384144.33,-0.5220269841269841,-109.21683166015217,0,6.4827,3.09855567,-3.3841443300000003,Petit (<10M),Horror,DE,2000.0,Automne
44566,Anjaana Anjaani,Anjaana Anjaani,hi,Released,2010-09-24,8064000.0,7434000.0,151,6.049,72,7.453,"Comedy, Drama, Romance",India,"Akash and Kiara are trying to find luck in their life after several failed attempts to be successful in their careers and in love. Fed up, they both decide to commit suicide by jumping off a bridge. However, both land up on the same bridge at the same time.",/me3GHLnVREOlRdJPGmBPqsZBJTT.jpg,False,2010.0,9.0,3.0,4.0,6400000,5900000,-630000.0,-0.078125,-8.47457627118644,0,8.064,7.434,-0.63,Petit (<10M),Comedy,IN,2010.0,Automne
4592,Carolina,Carolina,en,Released,2003-07-04,22650000.0,466047.91,97,5.674,72,7.473,"Comedy, Romance","Germany, United States of America",A young woman escapes her wildly eccentric family in search for a life of normalcy.,/wKVCk0U3KAcCthWQQgDxwyJAJJc.jpg,False,2003.0,7.0,3.0,4.0,15000000,308641,-22183952.09,-0.9794239333333333,-4760.015357648531,0,22.65,0.46604790999999995,-22.18395209,Moyen (10-50M),Comedy,DE,2000.0,Été
77223,Paradise Road,Paradise Road,en,Released,1997-02-11,28160000.0,3532496.0,122,6.493,72,8.777,"War, Drama, History","Australia, United States of America","A group of English, American, Dutch and Australian women creates a vocal orchestra while being imprisoned in a Japanese POW camp on Sumatra during World War II.",/mEA7Iv1e6HqpSGMfVUdUfYOusNU.jpg,False,1997.0,2.0,1.0,1.0,16000000,2007100,-24627504.0,-0.87455625,-697.1700463355089,0,28.16,3.532496,-24.627504,Moyen (10-50M),War,AU,1990.0,Hiver
25462,Two Can Play That Game,Two Can Play That Game,en,Released,2001-09-07,20540000.0,35376200.0,90,6.656,71,7.257,"Comedy, Romance",United States of America,"Corporate overachiever and all-around fly chick Shanté Smith thinks she's got the goods to keep her slickster boyfriend from straying—until he discovers a greener pasture, Shanté's archrival. Scorned, she plans to get her man back by any means necessary.",/nhKRxaO9KWLyyVBr3I5G5mfJtJT.jpg,False,2001.0,9.0,3.0,4.0,13000000,22390000,14836200.0,0.7223076923076923,41.938365341670384,1,20.54,35.3762,14.8362,Moyen (10-50M),Comedy,US,2000.0,Automne
30128,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,en,Released,2009-09-25,8960000.0,1829502.72,106,4.852,71,19.883,Comedy,United States of America,"A tireless and charismatic novelty seeker, Tucker tricks his buddy Dan into lying to his fiancée Kristy, so they can go to an legendary strip club three and a half hours away to celebrate Dan’s last days of bachelorhood in proper style.",/oBBood3JcOu0LQstdL9FeqCxMwa.jpg,False,2009.0,9.0,3.0,4.0,7000000,1429299,-7130497.28,-0.7958144285714286,-389.75057003468135,0,8.96,1.82950272,-7.13049728,Petit (<10M),Comedy,US,2000.0,Automne
402672,Mohenjo Daro,मोहेंजो डरो,hi,Released,2016-08-11,19380000.0,18240000.0,155,6.254,71,5.969,"Adventure, Drama, History, Romance",India,"During the Indus valley civilization, an Indigo farmer strives for the justice and protection of the city of Mohenjo-Daro and its civilians from an evil politician.",/3k4ESzzPCQHwjPYJoI489Fk2jZc.jpg,False,2016.0,8.0,3.0,3.0,17000000,16000000,-1140000.0,-0.058823529411764705,-6.25,0,19.38,18.24,-1.14,Moyen (10-50M),Adventure,IN,2010.0,Été
17320,The TV Set,The TV Set,en,Released,2007-04-06,2660000.0,352713.34,87,5.859,71,10.712,Comedy,United States of America,"As a writer named Mike struggles to shepherd his semi-autobiographical sitcom into development, his vision is slowly eroded by a domineering network executive named Lenny who favors trashy reality programming. The irony, of course, is that every crass suggestion Lenny makes improves the show's response from test audiences and brings the show a step closer to getting on the air.",/mqFCmfmJmUcdfDelnjm6qWr3OCA.jpg,False,2007.0,4.0,2.0,4.0,2000000,265198,-2307286.66,-0.8674010000000001,-654.1535004034722,0,2.66,0.35271334000000004,-2.30728666,Petit (<10M),Comedy,US,2000.0,Printemps
43615,"Lula, the Son of Brazil","Lula, o Filho do Brasil",pt,Released,2010-01-01,11970000.0,4769847.18,130,5.634,71,3.605,"Drama, History",Brazil,The true story of a working class boy who moves to the nation's financial capital at a young age and becomes one the most influential politicians in Brazilian history.,/n8qp9bs1YMRo8km5s94xkwC4mpe.jpg,False,2010.0,1.0,1.0,4.0,9500000,3785593,-7200152.82,-0.6015165263157894,-150.95143614223718,0,11.97,4.769847179999999,-7.2001528200000005,Moyen (10-50M),Drama,BR,2010.0,Hiver
712121,Sweat,Sweat,pl,Released,2021-03-12,1636033.35,11661.460000000001,107,6.5,71,6.758,"Drama, Thriller","Poland, Sweden","Three days in the life of fitness motivator Sylwia Zając, whose presence on social media has made her a celebrity. Although she has hundreds of thousands of followers, is surrounded by loyal employees and admired by acquaintances, she is looking for true intimacy.",/vjgRx5CXEjJm3rHtLYAAeIvNJ5q.jpg,False,2021.0,3.0,1.0,4.0,1619835,11546,-1624371.8900000001,-0.9928721135177349,-13929.404122639875,0,1.6360333500000002,0.01166146,-1.6243718900000002,Petit (<10M),Drama,Poland,2020.0,Printemps
8747,The Black Balloon,The Black Balloon,en,Released,2008-03-08,6400000.0,6400000.0,97,6.592,71,7.169,Drama,Australia,"Thomas is turning 16. His dad's in the army and they've just moved to a town in New South Wales; his mom is pregnant; his older brother, Charlie, who's autistic, has his own adolescent sexual issues. Thomas finds Charlie an embarrassment in public, so when Thomas is attracted to Jackie, a girl in his swim class, Charlie presents any number of obstacles when she drops by their house, when the three of them go for a walk, and during a family birthday dinner. Can Thomas find a way to enter the world of teen romance and still be his brother's keeper, or is Charlie's disability going to prove more than Thomas can handle?",/3D0PF1xpZHfyO3787TP6KS24Cme.jpg,False,2008.0,3.0,1.0,5.0,5000000,5000000,0.0,0.0,0.0,0,6.4,6.4,0.0,Petit (<10M),Drama,AU,2000.0,Printemps
44705,Twelfth Night,Twelfth Night,en,Released,1996-10-31,9000000.0,59400000.0,134,6.817,71,9.493,"Drama, Comedy, Romance","United Kingdom, Ireland, United States of America","Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.",/uMvHIh50LqWJxUK26eYWV10epdq.jpg,False,1996.0,10.0,4.0,3.0,5000000,33000000,50400000.0,5.6,84.84848484848484,1,9.0,59.4,50.4,Petit (<10M),Drama,GB,1990.0,Automne
